song_name,song_id,artists,album,duration_ms,explicit,artist_id,num_of_artists,danceability,energy,loudness,speechiness,tempo,acousticness,key,liveness,mode,time_signature,valence,song_title_en,outcome
Travesuras - Remix,10FGfSjxqptnIGZqAKx9cn,"['Nicky Jam', 'De La Ghetto', 'J Balvin', 'Zion', 'Arcangel']",Travesuras (Remix),286371,FALSE,1SupJlEpv7RS2tPNRaHViT,5,0.796449,0.763933,-5.667,0.098621,94.018,0.15078,1,0.078882,1,4,0.858564,"Travesuras (Remix) [feat. J.Balvin, Arcangel, De La Ghetto & Zion]",0
Nara,6sSu6bHOIEe48kU7R3xj34,['alt-J'],This Is All Yours,296057,FALSE,3XHO7cRUPCLOr6jwp8vsx5,1,0.51091,0.518897,-7.794,0.040778,146.968,0.426264,11,0.121186,0,4,0.089466,Nara,0
Choice Kingdom,2NxX2IORexAjAvuhHZw52u,['alt-J'],This Is All Yours,257497,FALSE,3XHO7cRUPCLOr6jwp8vsx5,1,0.445801,0.176519,-19.427,0.035022,124.026,0.870951,2,0.281417,1,4,0.120499,Choice Kingdom,0
Ay Vamos,6j8JZ34YSJ3Yf7r2n2IPCX,['J Balvin'],Ay Vamos,226840,FALSE,1vyhD5VmyZ7KMfW5gqLgo5,1,0.714194,0.779195,-3.607,0.100616,173.925,0.162077,3,0.104452,0,4,0.908479,Ay Vamos,0
Show Me REMIX,141P7NlXMEOGbaJIrvGqvi,"['Kid Ink', 'Trey Songz', 'Juicy J', '2 Chainz', 'Chris Brown']",Show Me REMIX,273010,TRUE,6KZDXtSj0SzGOV705nNeh3,5,0.783358,0.471563,-8.348,0.095369,97.995,0.02278,7,0.237171,1,4,0.556407,Show Me REMIX,0
A Tale of 2 Citiez,7lL3MvFWFFSD25pBz72Agj,['J. Cole'],2014 Forest Hills Drive,269786,TRUE,6l3HvQ5sa6mXTsMTB19rO5,1,0.792483,0.534829,-7.979,0.29746,94.981,0.465954,11,0.187244,1,4,0.304147,A Tale of 2 Citiez,0
Hunger Of The Pine,3Z0YN50RzRtmYre1bRG8H6,['alt-J'],This Is All Yours,299710,FALSE,3XHO7cRUPCLOr6jwp8vsx5,1,0.600219,0.413192,-9.572,0.025785,93.618,0.784979,7,0.109175,1,4,0.076808,Hunger Of The Pine,0
Cola Song (feat. J Balvin),2ZAOEPkOeZTGsjGHWyCThc,"['Inna', 'J Balvin']",Cola Song (feat. J Balvin),198245,FALSE,2w9zwq3AktTeYYMuhMjju8,2,0.793201,0.896213,-3.072,0.041726,125.063,0.013566,7,0.104705,1,4,0.844789,Cola Song (feat. J Balvin),0
First Love,7vcxuMMCM5unTA3ZrY1TIw,['Jennifer Lopez'],A.K.A. (Deluxe),215786,FALSE,2DlGxzQSjYe5N6G9nkYghR,1,0.625064,0.712021,-4.877,0.040229,100.02,0.010419,11,0.317407,1,4,0.452436,First Love,0
Drive You Crazy,34en17vDgo4EoaFMQ0q1zk,"['Pitbull', 'Jason Derulo', 'Juicy J']",Globalization,230360,TRUE,0TnOYISbd1XYRBk9myaseg,3,0.8222,0.535811,-6.102,0.122736,127.982,0.300482,2,0.311038,1,4,0.543272,Drive You Crazy,0
Tranquila,6Y70Fv0tqcMOTCsPe576YE,"['J Balvin', 'Eleni Foureira']",Tranquila,245866,FALSE,1vyhD5VmyZ7KMfW5gqLgo5,2,0.672092,0.730185,-5.456,0.291802,175.86,0.110013,7,0.189247,1,4,0.738558,Tranquila,0
Masterpiece,7nToEPuB95Y5rsJ3VrH3wQ,['Jessie J'],Sweet Talker (Deluxe Version),220653,FALSE,2gsggkzM5R49q6jpPvazou,1,0.658251,0.735311,-2.666,0.043593,143.888,0.016905,0,0.096737,0,4,0.599061,Masterpiece,0
Apparently,1HNs07uZxZniPNmniw2GTa,['J. Cole'],2014 Forest Hills Drive,293040,TRUE,6l3HvQ5sa6mXTsMTB19rO5,1,0.80279,0.52342,-10.082,0.070746,134.005,0.583851,5,0.115106,1,4,0.526749,Apparently,0
Adrenalina,2eqDUxbd0JPEhNrJdPlHLs,"['Wisin', 'Jennifer Lopez', 'Ricky Martin']",El Regreso del Sobreviviente (Deluxe Edition),235546,FALSE,3E6xrwgnVfYCrCs0ePERDz,3,0.685263,0.944338,-2.793,0.144929,124.987,0.085613,5,0.092716,1,4,0.758076,Adrenalina,0
I Don't Mind,7aXuop4Qambx5Oi3ynsKQr,"['Usher', 'Juicy J']",I Don't Mind,251989,TRUE,23zg3TcAtWQy7J6upgbUnj,2,0.87212,0.46448,-8.103,0.16769,113.003,0.251633,4,0.089466,1,4,0.45989,I Don't Mind,0
No Role Modelz,62vpWI1CHwFy7tMIcSStl8,['J. Cole'],2014 Forest Hills Drive,292986,TRUE,6l3HvQ5sa6mXTsMTB19rO5,1,0.663527,0.523909,-8.338,0.338831,99.948,0.263774,10,0.055501,0,4,0.474055,No Role Modelz,0
Turn Down for What - Official Remix,6h5yOjQNDaLZ0rW2OGoXTB,"['DJ Snake', 'Lil Jon', 'Juicy J', '2 Chainz', 'French Montana']",Turn Down for What,225560,TRUE,540vIaP2JwjQb9dm3aArA4,5,0.813611,0.762152,-4.338,0.259064,100.039,0.007716,9,0.031154,1,4,0.356963,Turn Down for What (Official Remix),0
Burnin' Up,4dYBLFeLoeZtClQsC6Tuwb,"['Jessie J', '2 Chainz']",Sweet Talker (Deluxe Version),220546,FALSE,2gsggkzM5R49q6jpPvazou,2,0.754973,0.828206,-2.956,0.047693,124.024,0.050547,4,0.731448,1,4,0.387308,Burnin' Up,0
Arrival in Nara,3Vj9SYcisXn7qmLrDe75k1,['alt-J'],This Is All Yours,253417,FALSE,3XHO7cRUPCLOr6jwp8vsx5,1,0.483966,0.082308,-20.53,0.053293,119.521,0.963339,9,0.111757,0,4,0.166452,Arrival In Nara,0
We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song],1PCvKFPWnTXAe2oaReVUcr,"['Pitbull', 'Jennifer Lopez', 'Claudia Leitte']",Globalization,222520,FALSE,0TnOYISbd1XYRBk9myaseg,3,0.594686,0.941638,-3.605,0.070662,124.989,0.004314,6,0.098427,0,4,0.547591,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song],0
Left Hand Free,126TblwXGNTUZ7RPMnThkU,['alt-J'],This Is All Yours,173630,FALSE,3XHO7cRUPCLOr6jwp8vsx5,1,0.697161,0.877244,-4.465,0.046245,101.99,0.462359,3,0.083008,1,4,0.798436,Left Hand Free,0
Warm Foothills,3gd9jFyf2AhJPi1HqHUVFP,['alt-J'],This Is All Yours,225017,FALSE,3XHO7cRUPCLOr6jwp8vsx5,1,0.273508,0.208597,-16.158,0.041066,92.997,0.913447,2,0.097751,1,4,0.066036,Warm Foothills,0
Wet Dreamz,6Ius4TC0L3cN74HT7ENE6e,['J. Cole'],2014 Forest Hills Drive,239320,TRUE,6l3HvQ5sa6mXTsMTB19rO5,1,0.504327,0.704631,-8.205,0.363523,175.483,0.075166,6,0.12814,0,4,0.564251,Wet Dreamz,0
L.A.LOVE (la la),2y7JA3IuVLkO0U4wxsXWtZ,['Fergie'],L.A.LOVE (la la),192653,FALSE,3r17AfJCCUqC9Lf0OAc73G,1,0.723699,0.360413,-10.028,0.058289,101.014,0.042724,4,0.18064,0,4,0.17803,L.A.LOVE (la la),0
Sweet Talker,2Gk1zc6mO5Pw1Z1P6bozKE,['Jessie J'],Sweet Talker (Deluxe Version),222213,FALSE,2gsggkzM5R49q6jpPvazou,1,0.654824,0.658945,-5.341,0.061843,143.994,0.578245,4,0.20924,0,4,0.580124,Sweet Talker,0
Rambo - Hardwell Edit,0qDOSuKfzm8dKrXAMVKe0J,"['Deorro', 'J-Trick']",Rambo,235860,FALSE,6VD4UEUPvtsemqD3mmTqCR,2,0.669897,0.949419,-3.208,0.056228,127.962,0.00284,7,0.679663,1,4,0.049437,Rambo - Hardwell Edit,0
Late Night (feat. Juicy J),2P1uVK2HlBLu27i3N3kODM,"['Trey Songz', 'Juicy J']",Trigga (Deluxe),308226,TRUE,2iojnBLj0qIMiKPvVhLnsH,2,0.726656,0.601409,-5.451,0.050089,73.504,0.029348,7,0.304995,0,4,0.297812,Late Night (feat. Juicy J),0
Booty,6mIESIFkiV5VLq6GGpwpek,"['Jennifer Lopez', 'Pitbull']",A.K.A. (Deluxe),203280,FALSE,2DlGxzQSjYe5N6G9nkYghR,2,0.681039,0.953505,-4.639,0.047811,128.962,0.00405,0,0.209614,1,4,0.521238,Booty,0
Ain't Been Done,4HHQCUQyVIpxt5atyISGMt,['Jessie J'],Sweet Talker (Deluxe Version),180520,FALSE,2gsggkzM5R49q6jpPvazou,1,0.562535,0.924404,-2.671,0.18377,167.903,0.13362,10,0.265347,1,4,0.792332,Ain't Been Done,0
Me Again,4kgD89hUKCdmnSlPOksNjK,['J Mascis'],Tied to a Star,264760,FALSE,1PokjXeIq2zVosXbTEaNlx,1,0.398925,0.385386,-11.468,0.028345,171.295,0.885573,3,0.144428,1,4,0.244653,Me Again,0
Planes,1lkoM7Mc1NmdAuvmliPFpE,"['Jeremih', 'J. Cole']",Planes,240026,TRUE,3KV3p5EY4AvKxOlhGHORLg,2,0.684818,0.679421,-3.76,0.225203,129.125,0.729181,1,0.099396,1,4,0.524557,Planes,0
We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song],59LRO7m84jbrpSaaRxylIi,"['Pitbull', 'Jennifer Lopez', 'Claudia Leitte']","The 2014 FIFA World Cup Official Album: One Love, One Rhythm",223786,FALSE,0TnOYISbd1XYRBk9myaseg,3,0.594686,0.941638,-3.605,0.070662,124.989,0.004314,6,0.098427,0,4,0.547591,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song],0
KK (feat. Project Pat & Juicy J),0QmxMTmlQGi5fKcwZd3tLp,"['Wiz Khalifa', 'Project Pat', 'Juicy J']",Blacc Hollywood,249177,TRUE,137W8MRPWKqSmrBGDBFSop,3,0.703258,0.813924,-3.293,0.063268,150.06,0.06549,10,0.38426,1,4,0.202891,KK (feat. Project Pat & Juicy J),0
Stay With Me - Darkchild Version,2ZgbzghX5OivK5HvC9hiT1,"['Sam Smith', 'Mary J. Blige']",Stay With Me,173734,FALSE,2wY79sveU1sp5g7SokKOiI,2,0.465053,0.365814,-7.072,0.037145,84.44,0.440423,0,0.092252,1,4,0.108552,Stay With Me (Darkchild Version),0
Bang Bang,3oEekS4xhmFQ88ieCVTZ7H,"['Jessie J', 'Ariana Grande', 'Nicki Minaj']",My Everything (Deluxe),199320,FALSE,2gsggkzM5R49q6jpPvazou,3,0.704522,0.723013,-4.867,0.096614,150.02,0.283124,0,0.28811,0,4,0.765032,Bang Bang,0
G.O.M.D.,16qYlQ6koFxYVbiJbGHblz,['J. Cole'],2014 Forest Hills Drive,301133,TRUE,6l3HvQ5sa6mXTsMTB19rO5,1,0.900287,0.380141,-10.487,0.189187,128.019,0.327757,10,0.312427,0,4,0.343519,G.O.M.D.,0
Every Other Freckle,0HV1cGoX5ASBlPA1pqH8fG,['alt-J'],This Is All Yours,216004,FALSE,3XHO7cRUPCLOr6jwp8vsx5,1,0.54278,0.706578,-7.636,0.070026,143.915,0.614057,2,0.117674,1,4,0.500277,Every Other Freckle,0
January 28th,6NyhBA9M6KK0fuVsojxL00,['J. Cole'],2014 Forest Hills Drive,242813,TRUE,6l3HvQ5sa6mXTsMTB19rO5,1,0.480575,0.554866,-8.453,0.368894,81.704,0.23925,5,0.091157,1,4,0.369193,January 28th,0
03' Adolescence,4txn9qnwK3ILQqv5oq2mO3,['J. Cole'],2014 Forest Hills Drive,264213,TRUE,6l3HvQ5sa6mXTsMTB19rO5,1,0.517944,0.808996,-6.362,0.565782,146.216,0.389123,1,0.275156,1,4,0.264715,03' Adolescence,0
Bang Bang - Dada Life Remix,1ccMzd5sQm4Z3uQhDiWwHo,"['Jessie J', 'Ariana Grande', 'Nicki Minaj']",Bang Bang (Remixes),214386,FALSE,2gsggkzM5R49q6jpPvazou,3,0.744096,0.950849,-4.389,0.066183,130.011,0.002214,7,0.166348,1,4,0.28636,Bang Bang - Dada Life Remix,0
Low,6pISryCxMLYvUhXdntY9yW,"['Juicy J', 'Nicki Minaj', 'Lil Bibby', 'Young Thug']",Low,238600,TRUE,5gCRApTajqwbnHHPbr2Fpi,4,0.82993,0.663949,-7.64,0.312964,144.064,0.234044,8,0.111837,1,4,0.516767,Low,0
Love Yourz,4gkl7QbQvBd3TM9PhlWFkI,['J. Cole'],2014 Forest Hills Drive,211680,TRUE,6l3HvQ5sa6mXTsMTB19rO5,1,0.50189,0.623072,-8.812,0.44113,75.555,0.60911,8,0.119258,1,1,0.415723,Love Yourz,0
When You're Gone,5Ht7dNQAH8b8JAewSTYKC5,['Mary J. Blige'],The London Sessions,204016,FALSE,1XkoF8ryArs86LZvFOkbyr,1,0.510382,0.483064,-7.739,0.169716,143.234,0.800013,11,0.448098,0,4,0.637723,When You're Gone,0
Personal,1yHT4TeFm80QQgictSssmm,['Jessie J'],Sweet Talker (Deluxe Version),234906,FALSE,2gsggkzM5R49q6jpPvazou,1,0.545063,0.642515,-5.596,0.212247,135.584,0.425328,9,0.238517,1,4,0.3997,Personal,0
Booty,5pKBCp3tRnM0VmNW4QL08v,"['Jennifer Lopez', 'Iggy Azalea']",Booty,209699,FALSE,2DlGxzQSjYe5N6G9nkYghR,2,0.72018,0.95103,-4.138,0.052488,128.969,0.003617,0,0.226095,1,4,0.380061,Booty,0
Liar Liar,11AzN9AngOOQvVvGYCfjeZ,['Cris Cab'],Where I Belong,213813,FALSE,7vWBZm3sQ8yQvfV4nXxHXK,1,0.837508,0.595969,-9.493,0.038216,107.01,0.020442,2,0.119215,0,4,0.788253,Liar Liar,0
What I did for Love (feat. Emeli Sandé),1YRjRHdl0aEtzHEn1uGi8k,"['David Guetta', 'Emeli Sand\xc3\xa9']",Listen (Deluxe),207200,FALSE,1Cs0zKBU1kc0i8ypK3B9ai,2,0.494323,0.720697,-4.855,0.041605,128.1,0.106977,2,0.119302,1,4,0.354038,What I did for Love (feat. Emeli Sandé),0
If I Go,0xBIkG5w87D9BqtqnhoyHj,['Ella Eyre'],If I Go,183271,FALSE,66TrUkUZ3RM29dqeDQRgyA,1,0.534567,0.777289,-5.022,0.05105,147.971,0.016354,7,0.180648,0,4,0.52721,If I Go,0
When I Find Love Again,5IYxTzWJ9P14vp1C8Le3lz,['James Blunt'],When I Find Love Again,184977,FALSE,7KMqksf0UMdyA0UCf4R3ux,1,0.686952,0.673955,-5.248,0.041344,105.038,0.469849,1,0.06112,1,4,0.513269,When I Find Love Again,0
I Got U,4r8hRPbidDIoDPphxi78aY,"['Duke Dumont', 'Jax Jones']",I Got U,285596,FALSE,61lyPtntblHJvA7FMMhi7E,2,0.650193,0.74136,-7.808,0.038836,120.851,0.003831,9,0.123013,0,4,0.42461,I Got U,0
i,69x16JmnJxuLVP9ELBoY03,['Kendrick Lamar'],i,231933,TRUE,2YZyLoL8N0Wb9xBt1NhZWg,1,0.757387,0.886004,-5.343,0.063362,121.961,0.028272,1,0.245423,1,4,0.902179,i,0
Am I Wrong - Acoustic Version,2PACf7MM8PC1fddS6jLD3m,['Sweetfire'],Am I Wrong (Acoustic Version),282000,FALSE,1GVX8idsR0zt5WDlnByagj,1,0.60546,0.401468,-8.366,0.031642,185.537,0.774421,7,0.103741,0,4,0.292958,Am I Wrong - Acoustic Version,0
I Won,2T4JE91t7Js1DJ4rSHltcQ,"['Future', 'Kanye West']",Honest,239733,TRUE,1RyvyyTE3xzB2ZywiAwp0i,2,0.598681,0.633321,-6.587,0.264453,83.677,0.757523,9,0.396654,1,4,0.361123,I Won,0
Something I Need,6t1F0FTlVHAw6kEe164SsL,['OneRepublic'],Native,240080,FALSE,5Pwc4xIPtQLFEnJriah9YJ,1,0.681005,0.592311,-6.964,0.031303,98.988,0.131334,7,0.235105,1,4,0.627015,Something I Need,0
Pokerkväll i Vårby Gård,40i1Lt5HjtIvTsd0t1GCoy,['Florence Valentin'],HITSVILLE HANINGE - Samlade Spår 2003-2014,177586,FALSE,6hLA4SOKykB43tu3e7iunt,1,0.401471,0.914212,-2.981,0.189376,169.287,0.100208,9,0.049557,1,4,0.868535,Pokerkväll I Vårby Gård,0
The Devil In I,5hheGdf1cb4rK0FNiedCfK,['Slipknot'],.5: The Gray Chapter (Special Edition),342821,FALSE,05fG473iIaoy82BF1aGhL8,1,0.397663,0.93902,-2.865,0.064825,92.027,0.005912,9,0.356785,0,4,0.228438,The Devil In I,0
Nu i ro slumra in,7DlmG7m7q70IXdEH6LySF9,['Marit Eriksson'],Barnkammarboken - Alla Sånger,147266,FALSE,3ndRUr9mFg8eaGMe4Sdz0E,1,0.357259,0.033259,-21.604,0.058008,208.923,0.952053,9,0.141619,1,4,0.208199,Nu i ro slumra in,0
I staden,4PxOSNVoO7QbYPK6EIG353,"['Kumba', 'Amanda Serra']",I staden,176906,FALSE,0GD2LYGX4nMj9F84HsIWp1,2,0.691175,0.767156,-6.015,0.270325,90.021,0.262737,8,0.101248,0,4,0.483962,I staden,0
I Love This Life,5PVl9I23A7m6ovO6JLQ43E,['Kim Cesarion'],Undressed,229920,FALSE,1FbsmLXvj5CccZj6JLk46Z,1,0.502358,0.728709,-5.659,0.031293,140.02,0.000429,8,0.131432,0,4,0.391188,I Love This Life,0
Som vanligt,3qvpjcZmKqEfSQ9TBBeNRP,['Den svenska bj\xc3\xb6rnstammen'],I förhållande till,171360,FALSE,0NyrvUybTePmsuED5vZi4G,1,0.66283,0.514057,-8.025,0.036184,94.029,0.549985,0,0.317076,1,4,0.467872,Som vanligt,0
I Will Never Let You Down,3oxGdyFvdcgg6RcvSvB5fL,['Rita Ora'],I Will Never Let You Down (The Remixes),203466,FALSE,5CCwRZC6euC8Odo6y9X8jr,1,0.733888,0.774444,-4.648,0.029752,128.01,0.447394,4,0.150876,1,4,0.752508,I Will Never Let You Down,0
I Need Your Love,74Xdx4ezYQQlg8wKswq25T,"['Shaggy', 'Mohombi', 'Faydee', 'Costi']",I Need Your Love,216666,FALSE,5EvFsr3kj42KNv97ZEnqij,4,0.528835,0.793707,-3.903,0.163723,119.956,0.12151,5,0.116791,1,3,0.550114,I Need Your Love,0
No Rest For The Wicked,2gCvWjrHt6PVJjIN1amlje,['Lykke Li'],I Never Learn,222718,FALSE,6oBm8HB0yfrIc9IHbxs6in,1,0.546825,0.405312,-8.486,0.027174,97.985,0.389145,11,0.13318,0,4,0.310897,No Rest For The Wicked,0
Dragon,7iAK4cPZiWcHUXW09d0BPu,['Miriam Bryant'],I Am Dragon,192946,FALSE,2zd9YxlsQvA5mkZ1NarYVQ,1,0.454786,0.851657,-3.52,0.050786,179.832,0.056744,6,0.101554,1,3,0.494282,Dragon,0
I See Fire,5pY3ovFxbvAg7reGZjJQSp,['Ed Sheeran'],x (Deluxe Edition),299146,FALSE,6eUKZXaKkcviH0Ku9w2n3V,1,0.642154,0.057126,-20.252,0.03398,76.01,0.549943,10,0.073554,0,4,0.220664,I See Fire,0
What I Like About You - Studio Mix,4UAgqZjJnWW1sBxtTo6gOA,['5 Seconds Of Summer'],LIVESOS,151727,FALSE,5Rl15oVamLq7FbSb0NNBNy,1,0.455179,0.978659,-5.436,0.083483,159.975,0.000183,10,0.354393,1,4,0.708788,What I Like About You,0
Jag har varit i alla städer (Live),07mNy0cXW4SVugPPBHXP6U,['H\xc3\xa5kan Hellstr\xc3\xb6m'],Håkan Boma Ye! (Live),378013,FALSE,3H7Ez7cwaYw4L3ELy4v3Lc,1,0.208203,0.636538,-8.016,0.034149,88.934,0.159573,4,0.364329,1,4,0.229169,Jag har varit i alla städer (Live),0
Swag I Skogen,0XG1n8UW24tmBGxu0B7E7E,"['De Vet Du', 'Alejandro Fuentes-Bergstr\xc3\xb6m']",Swag I Skogen,168400,FALSE,7iW0o1suit8xY24m9M5L0u,2,0.791529,0.560834,-7,0.402256,82.007,0.046517,2,0.354457,1,4,0.381452,Swag I Skogen,0
I Lived - Arty Remix,6PaD0mEiwjN9SR31lyd5ty,['OneRepublic'],I Lived,266640,FALSE,5Pwc4xIPtQLFEnJriah9YJ,1,0.432684,0.74254,-5.783,0.04498,127.986,0.226814,9,0.078642,1,4,0.099437,I Lived - Arty Remix,0
I samma bil,2qkma39oRZ0rzGkyE2gdHd,['Bo Kaspers Orkester'],Så mycket Bo Kaspers Orkester,230600,FALSE,2VE6Ge0qFHrqDC6KG6ECJn,1,0.586236,0.890224,-6.37,0.04333,105.184,0.006042,9,0.097596,1,4,0.544342,I samma bil,0
Slå mig hårt i ansiktet,58facAQuyUDml53CS4fOd3,['Thomas Stenstr\xc3\xb6m'],Fulkultur,211746,FALSE,2DWNa2o3BbsIHeBq7Iu6E7,1,0.528443,0.880133,-6.155,0.036741,157.893,0.054793,1,0.342003,1,4,0.698214,Slå mig hårt i ansiktet,0
How Long Will I Love You - Bonus Track,7CFQrZR4WeKEg4vweqp8Gv,['Ellie Goulding'],Halcyon Days,154435,FALSE,0X2BH1fck6amBIoJhDVmmJ,1,0.514156,0.283196,-10.317,0.033478,126.395,0.240591,0,0.137487,1,5,0.144584,How Long Will I Love You,0
I Forget Where We Were,6rQvEE7Jvkdwnn8RroMs15,['Ben Howard'],I Forget Where We Were,281213,FALSE,5schNIzWdI9gJ1QRK8SBnc,1,0.296005,0.451178,-9.782,0.033402,113.321,0.460333,0,0.089431,1,4,0.191602,I Forget Where We Were,0
I Can't Stop Drinking About You,4ZPdnqOaT0kkrsl9ppWc1V,['Bebe Rexha'],I Can't Stop Drinking About You,216511,FALSE,64M6ah0SkkRsnPGtGiRAbb,1,0.502078,0.836549,-4.731,0.044756,144.108,0.044434,3,0.100852,0,4,0.334038,I Can't Stop Drinking About You,0
I Never Learn,0H9k5RFDiHzL0WTPBk7Xz8,['Lykke Li'],I Never Learn,186093,FALSE,6oBm8HB0yfrIc9IHbxs6in,1,0.378307,0.431321,-6.834,0.037448,119.945,0.221289,11,0.233317,0,4,0.14313,I Never Learn,0
Like I Can,2DnBQKrh8aodN4dBSdXAUh,['Sam Smith'],In The Lonely Hour (Deluxe Edition),167065,FALSE,2wY79sveU1sp5g7SokKOiI,1,0.653667,0.627201,-6.709,0.034784,99.959,0.362723,7,0.10657,0,4,0.50285,Like I Can,0
It’s My Birthday,1zaaaGPDU60KYY60M4JVl2,"['will.i.am', 'Cody Wise']",It’s My Birthday,252613,FALSE,085pc2PYOi8bGKj0PNjekA,2,0.758436,0.718216,-4.448,0.069854,99.976,0.088159,5,0.110621,0,4,0.398749,It’s My Birthday,0
If I Lose Myself,0ett0qCHbl0vdSRFhRSkMc,['OneRepublic'],Native,241560,FALSE,5Pwc4xIPtQLFEnJriah9YJ,1,0.462441,0.679124,-7.512,0.053607,140.124,0.238428,2,0.106349,1,4,0.256707,If I Lose Myself,0
If I Lose Myself - Alesso vs OneRepublic,3ScJy88F8KqGDfWu8XJhHx,"['OneRepublic', 'Alesso']",Native,215186,FALSE,5Pwc4xIPtQLFEnJriah9YJ,2,0.519226,0.77566,-4.789,0.040514,125.997,0.225592,2,0.111111,1,4,0.16198,If I Lose Myself - Alesso vs OneRepublic,0
All I Got,4EHHaKZbSPRv9QHnfug58f,['Hendersin'],All I Got,195602,TRUE,3cqPXPnl7DjDFBIxS5Qq88,1,0.827117,0.944374,-5.916,0.261956,81,0.23598,2,0.1766,1,4,0.655537,All I Got,0
I Lived,2QAHN4C4M8D8E8eiQvQW6a,['OneRepublic'],Native,234440,FALSE,5Pwc4xIPtQLFEnJriah9YJ,1,0.585944,0.834992,-5.84,0.053326,119.967,0.062305,9,0.214935,1,4,0.320406,I Lived,0
Krokodilen I Bilen,7kq6PnA3PYvzfCZN6P7Aqg,"['Julia \xc3\x85berg', 'Alicia Sahlin', 'Isabel Sahlin', 'Hanna Stattin']",Barnkammarboken - Alla Sånger,56293,FALSE,56jOkP48kRTItbhxZ1cQ6f,4,0.724725,0.686966,-4.666,0.045098,133.386,0.34302,2,0.297856,1,4,0.64819,Krokodilen I Bilen,0
Tuesday (feat. Drake),2znzyzlAUc8Z1Ikq9aFOcx,"['I LOVE MAKONNEN', 'Drake']",Tuesday (feat. Drake),321987,TRUE,3aGFCoR8xGN6DKwvdzeSja,2,0.779056,0.664589,-5.628,0.182785,140.176,0.189671,0,0.104906,1,4,0.457851,Tuesday (feat. Drake),0
I Lied,5IFSbww3slw5bSBk6yAR8G,['Nicki Minaj'],The Pinkprint (International Deluxe Explicit),304146,TRUE,0hCNtLu0JehylgoiP8L4Gh,1,0.771756,0.401728,-8.883,0.07144,133.954,0.40223,2,0.108552,0,4,0.385041,I Lied,0
I Guess I'll Smoke (feat. Dizzy Wright & Layzie Bone),4bTP7W5HEJYG0jR6EMfNka,"['Futuristic', 'Dizzy Wright', 'Layzie Bone']",Traveling Local,204044,TRUE,5Z5jUyiNvFaqp0EVyLNf0p,3,0.810168,0.673036,-7.142,0.296535,123.964,0.318215,0,0.313167,1,4,0.453052,I Guess I'll Smoke (feat. Dizzy Wright & Layzie Bone),0
Beerfest 2014 (Adam L. Kid Remix),5pTmSVGe0kRQy3cUefTsMB,"['Argyros', 'Adam L. Kid']",Beerfest 2014 (Adam L. Kid Remix),205984,FALSE,09w7Wl4p8diBY9wolmjqY8,2,0.581592,0.878838,-7.477,0.040181,133.957,0.05316,0,0.181631,1,4,0.68692,Beerfest 2014 (Adam L. Kid Remix),0
Kallt i staden - Singel,4doZVycq8JKp9JaMEf4C4k,"['Kusten Klick', 'Kalle Gracias', 'Griljon\xc3\xa4ren', 'Rasmu$ L', 'Jakk Who']",Kallt i staden,273586,TRUE,4mAknRKFOyJ4G9MTwlaw6Y,5,0.600432,0.690529,-4.608,0.086184,132.207,0.096702,11,0.256146,1,4,0.359407,Kallt i staden - Singel,0
Duden,1xjggjTAwCBUdEw2RM0UlJ,"['Kusten Klick', 'Engan', 'Mick J\xc3\xa4ger', 'Rasmu$ L', 'Gonza-Ra', 'Kalle Gracias', 'Jakk Who', 'Griljon\xc3\xa4ren']",Kusten Klicktape,213546,FALSE,4mAknRKFOyJ4G9MTwlaw6Y,8,0.61763,0.776594,-5.788,0.280435,160.046,0.386358,6,0.105053,0,4,0.606321,Duden,0
Själ,4yUBz3kkrlyZYaC0Bgc7dW,['Soulministeriet'],Det är så vi vill ha det,158753,FALSE,4lNxGhHvm132JmaKs7Xnnf,1,0.702907,0.583144,-7.065,0.114861,90.5,0.032479,9,0.111171,1,4,0.839726,Själ,0
Ultra,5WouyjygEHLovnGhqNblhb,['Adam L. Kid'],Ultra,278492,FALSE,1iplPnyLRyqUO59CmJCZWX,1,0.788171,0.928483,-7.886,0.063395,131.041,0.260695,11,0.120149,0,4,0.318851,Ultra,0
L✞Fe (feat. Chuck Daly),6vQt9sDyP98X9nGjpCfJwk,"['WoodzSTHLM', 'Chuck Daly']",Yearwalk,205254,FALSE,32ipYqTHbUTacoBhiuo2Hy,2,0.684981,0.72679,-5.008,0.038059,145.018,0.024338,10,0.101525,0,4,0.142978,L✞Fe (feat. Chuck Daly),0
"The Big L - T&A Demo – Mar 29, 1990",3mr8s7UJaK8fFlhAicCOrQ,['Per Gessle'],"The Per Gessle Archives - The Roxette Demos!, Vol. 4",248920,FALSE,5pFJ8lLOUnyEaNrrf7D1KK,1,0.557552,0.884741,-5.876,0.05056,155.621,0.015572,7,0.12273,1,4,0.815508,"The Big L (T&A Demo – Mar 29, 1990)",0
Babes Anatomy (Adam's Lambaca Remix),28hs4m9Uf0M9lyO4qV3WnX,['Adam L. Kid'],Russ 2014,224437,FALSE,1iplPnyLRyqUO59CmJCZWX,1,0.653861,0.803841,-5.892,0.040025,131.049,0.101667,2,0.117298,1,4,0.572561,Babes Anatomy (Adam's Lambaca Remix),0
