song_name,song_id,artists,album,duration_ms,explicit,artist_id,num_of_artists,danceability,energy,loudness,speechiness,tempo,song_title_en
When I Need You,5KfKGXNT27OgOHtwPdOt37,['JJ'],V,271560,False,1bAdBYcsDdsbqmWbAE7qKR,1,0.456494,0.433461,-12.337,0.048672,100.015,When I Need You
It Was Always You,0vVWXoVyh091WDmPymCHmf,['Maroon 5'],V (Deluxe),239920,False,04gDigrS5kc9YWfZHwBETP,1,0.611471,0.769267,-6.474,0.044456,103.988,It Was Always You
Forest Fires,7qkke8MQ7Grc9x1dgpiAG0,"['Fred V & Grafix', 'Etherwood']",Recognise,206891,False,1wzBqAvtFexgKHjt7i3ena,2,0.463885,0.903379,-4.072,0.052692,174.082,Forest Fires
All White Everything,68CB6MUBjOW51QjVfjQEz4,['JJ'],V,259699,False,1bAdBYcsDdsbqmWbAE7qKR,1,0.582225,0.575131,-9.306,0.048024,95.001,All White Everything
Erase You (feat. Lady V) [Nifra Remix],21LMLhi6jhtuGBTUdg9YFN,"['Markus Schulz', 'Lady V-', 'Nifra']",Erase You (feat. Lady V),443076,False,6OO0PboZcIWUWL7j2IyeoL,3,0.644139,0.972886,-4.243,0.067074,129.977,Erase You (feat. Lady V) [Nifra Remix]
Dynasti,6OEuOF2I91C67pStKUWyLz,['JJ'],V,195117,False,1bAdBYcsDdsbqmWbAE7qKR,1,0.444658,0.604912,-9.318,0.04187,99.957,Dynasti
Coming Back For You,2NvexglhTLJtINGexP7N9m,['Maroon 5'],V (Deluxe),226960,False,04gDigrS5kc9YWfZHwBETP,1,0.623019,0.868968,-5.662,0.037918,114.987,Coming Back For You
New Love,6VJjJPnCpAV5bM8DpR1tJw,['Maroon 5'],V (Deluxe),196546,True,04gDigrS5kc9YWfZHwBETP,1,0.626113,0.874966,-5.189,0.068982,165.019,New Love
V-Pop,0r7p2N6g6Pko9BDln2uav2,['Lindsey Stirling'],Shatter Me,225826,False,378dH6EszOLFShpRzAQkVM,1,0.535248,0.905288,-6.298,0.033498,128.005,V-Pop
I,2okObyYV5IJGYvntqWFcQe,['JJ'],V,234689,False,1bAdBYcsDdsbqmWbAE7qKR,1,0.319394,0.387764,-10.776,0.037589,112.682,I
Walk Away,2NxHZfLqr2F8P6BzcwDjWZ,['Jasmine V'],That’s Me Right There EP,206026,False,3vskr7Z0TqgoYUi1iLnhy8,1,0.650324,0.711289,-8.127,0.053779,127.887,Walk Away
Hold Me,7ptpAVq3lYeqWf9Ke0dsLn,['JJ'],V,257254,False,1bAdBYcsDdsbqmWbAE7qKR,1,0.358684,0.240941,-13.05,0.034037,90.318,Hold Me
Sex And Candy,4cRHv0FZtefgP2rU2jp98y,['Maroon 5'],V (Deluxe),265573,False,04gDigrS5kc9YWfZHwBETP,1,0.799615,0.379554,-9.789,0.036941,133.883,Sex And Candy
Sugar,5eWgDlp3k6Tb5RD8690s6I,['Maroon 5'],V (Deluxe),235493,True,04gDigrS5kc9YWfZHwBETP,1,0.745122,0.748826,-7.047,0.032684,120.083,Sugar
Animals,4O594chXfv4lHvneDP0Ud0,['Maroon 5'],V (Deluxe),231013,False,04gDigrS5kc9YWfZHwBETP,1,0.462121,0.751158,-6.409,0.057198,189.906,Animals
Lost Stars,1WYZdl58Vg7Hs19QPJOSWu,['Adam Levine'],V (Deluxe),266706,False,4bYPcJP5jwMhSivRcqie2n,1,0.495024,0.588412,-4.754,0.026622,82.047,Lost Stars
Maps,0DKT3yIip1M0W0J1HYS1ru,['Maroon 5'],V (Deluxe),189973,False,04gDigrS5kc9YWfZHwBETP,1,0.736411,0.704337,-5.896,0.029685,120.019,Maps
Runaway (U & I) - Kaskade Remix,5EYmoAWIbrnrSMMkfHpJ2t,['Galantis'],Runaway (U & I) [Kaskade Remix],315338,False,4sTQVOfp9vEMCemLw50sbu,1,0.625397,0.860956,-3.507,0.056947,125.963,Runaway (U & I) - Kaskade Remix
Gotta Have U (Radio Edit),3Mbj3KSy9EOA8m0ybqCXG9,['Touch & Go'],Gotta Have U (Radio Edit),147768,False,6g4QFMHc4H90YskTtuVItO,1,0.759408,0.809934,-6.111,0.03993,120.982,Gotta Have U (Radio Edit)
Take Ü There (feat. Kiesza) - Zeds Dead Remix,0tdmvtJZdqkZNgt7rec50j,"['Jack \xc3\x9c', 'Skrillex', 'Diplo', 'Kiesza']",Take Ü There (feat. Kiesza) [Remixes],247894,False,1HxJeLhIuegM3KgvPn8sTa,4,0.366387,0.751304,-3.845,0.040998,152.189,Take Ü There (feat. Kiesza) [Zeds Dead Remix]
U Can't Touch This,55OMgmwtd5IGMFro2kessh,['90s allstars'],Top 40 90's Hits - 40 Ultimate Nineties Anthems!,249178,False,2uanrLTaDz0PMCuuO2X9qz,1,0.840794,0.559548,-9.872,0.045109,135.043,U Can't Touch This
Miss U,6b6W4mDTYxidZZ47IfuoUY,['The Neverdies'],Sound Of A Broken Heart,211280,False,48LQGQQo6MvPyvmChlUb3t,1,0.571932,0.873528,-3.226,0.031186,125.017,Miss U
I Got U,4r8hRPbidDIoDPphxi78aY,"['Duke Dumont', 'Jax Jones']",I Got U,285596,False,61lyPtntblHJvA7FMMhi7E,2,0.650193,0.74136,-7.808,0.038836,120.851,I Got U
Thinking About U,5aPcFNcJlJe1uQFHKiWJuZ,"['Fuse Odg', 'KillBeatz']",Thinking About U,196128,False,374sWpAJsbZckf98df2jJJ,2,0.69191,0.900663,-3.256,0.031451,99.905,Thinking About U
U,0NRNYj65R8lSm8m1m4JEfV,['Austin Mahone'],U,215773,False,04abdnqPQe2N4fjztDea6z,1,0.653298,0.764992,-3.706,0.03535,86.019,U
Take Ü There (feat. Kiesza) - Netsky Remix,0Eplknl5HdAWEZ4c6jIVrX,"['Jack \xc3\x9c', 'Skrillex', 'Diplo', 'Kiesza']",Take Ü There (feat. Kiesza) [Remixes],209655,False,1HxJeLhIuegM3KgvPn8sTa,4,0.541621,0.776606,-4.486,0.106691,173.985,Take Ü There (feat. Kiesza) [Netsky Remix]
U R So Fucked,6tp4geEvAVuQ5cpNFlCJgw,['Infected Mushroom'],"Dim Mak Greatest Hits of 2012, Vol. 2",281142,True,6S2tas4z6DyIklBajDqJxI,1,0.451498,0.779811,-5.508,0.341856,70.27,U R So Fucked
Even the Stars Fall 4 U,3c2CC7T4J6XLBdaQS0Xgtz,['Keith Urban'],Fuse (Deluxe Edition),239012,False,0u2FHSq3ln94y5Q57xazwf,1,0.644703,0.950269,-4.365,0.042553,130.036,Even The Stars Fall 4 U
U-Huh,26KWkFYjdyMnhps3sXateH,['Tkay Maidza'],Switch Tape,206784,False,1kMPdZQVdUhMDKDWOJM5iK,1,0.60603,0.974733,-4.199,0.057021,94.01,U-Huh
I Choose U,48PrKXP5P7ZHUMIDGPrWwe,['Timeflies'],After Hours (Deluxe),227800,False,6dC0rIJNLSFZwqckLgXJ8p,1,0.703057,0.515483,-4.908,0.067009,128.082,I Choose U
Nothin On My Mind,2knJkkqU0XLmhUWWX15VB4,['Astronomyy'],There For U,191261,False,3EpmmPtV7DduqNmeqaADIm,1,0.66149,0.512752,-9.731,0.029362,90.003,Nothin On My Mind
U - Album Mix,2LJG6SRKOHarW61v5S7aZ5,"['Gareth Emery', 'Bo Bruce']",A State Of Trance - Future Favorite Best Of 2014,260204,False,0hprEC0nsWuQPSHag1O2Vi,2,0.607571,0.791251,-6.627,0.03365,129.996,U
Rock U,6AT3R3n39it88ZJduvoOqZ,"['Kleerup', 'Niki & The Dove']",As If We Never Won,226896,False,2YL0l5fnyHE9FEf1bwFGCc,2,0.752605,0.634332,-7.013,0.031602,100.767,Rock U
U - Album Mix,4eeU4JV4jyV85LHQ6vwJEF,"['Gareth Emery', 'Bo Bruce']",Vocal Trance Hits - Best Of 2014,260204,False,0hprEC0nsWuQPSHag1O2Vi,2,0.607571,0.791251,-6.627,0.03365,129.996,U
I Got U - Bondax Remix,0qd7szXH3f8RuDEKl7oZG7,"['Duke Dumont', 'Jax Jones']",Bondax & Friends - The Mix Album,262653,False,61lyPtntblHJvA7FMMhi7E,2,0.659898,0.792245,-9.389,0.054778,120.792,I Got U - Bondax Remix
When I Say I Love U - Saux Remix,0KAnsEM9BCfyLq9JaFlAdI,['Shy Girls'],Majestic Casual - Chapter 2,257884,False,4oFdxup3UmMDNoLLITyDrs,1,0.725296,0.396749,-12.93,0.070682,104.004,When I Say I Love U (Saux Remix)
Runaway (U & I) - Dillon Francis Remix,5FHGdR2grg8WZIKr7CExs3,['Galantis'],Runaway (U & I) [Dillon Francis Remix],213000,False,4sTQVOfp9vEMCemLw50sbu,1,0.487055,0.86664,-3.293,0.054275,160.048,Runaway (U & I) [Dillon Francis Remix]
Bap U,0qaGri80rAPOcbJi4OyLQZ,['Party Favor'],Bap U,153696,False,7yPPzu5UdAK7yagQqjEZQm,1,0.674456,0.942672,-3.343,0.038009,100.001,Bap U
Nothing Compares 2 U,2RJt1bhcVrm8xM3kLU7y3n,"[""Sinead O'Connor""]",Rock Ballads,280040,False,4sD9znwiVFx9cgRPZ42aQ1,1,0.511517,0.573769,-7.069,0.027527,119.954,Nothing Compares 2 U
Take Ü There (feat. Kiesza) - Vindata Remix,1d6HkPDsw5NORPfxBcJT7d,"['Jack \xc3\x9c', 'Skrillex', 'Diplo', 'Kiesza']",Take Ü There (feat. Kiesza) [Remixes],205312,False,1HxJeLhIuegM3KgvPn8sTa,4,0.688088,0.702781,-6.038,0.067305,159.972,Take Ü There (feat. Kiesza) [Vindata Remix]
Take Ü There (feat. Kiesza) - Tujamo Remix,3x3zKLKWa3i1SOD9ETsiQQ,"['Jack \xc3\x9c', 'Skrillex', 'Diplo', 'Kiesza']",Take Ü There (feat. Kiesza) [Remixes],270922,False,1HxJeLhIuegM3KgvPn8sTa,4,0.701953,0.973816,-2.283,0.109394,130.02,Take Ü There (feat. Kiesza) [Tujamo Remix]
U Got a Message,0I6p2wBkz42f7ykmI8RKaS,['Magic Trix'],U Got a Message,285150,False,3o8QoDLsHa5l5g2WQthUQX,1,0.668287,0.918885,-5.671,0.038333,128.023,Message
U Make Me Feel Good,6nvThTphqHGVhBffov6TaV,['Astronomyy'],There For U,219528,False,3EpmmPtV7DduqNmeqaADIm,1,0.760112,0.571252,-9.009,0.043777,119.977,U Make Me Feel Good
Up 2 U,5OWZ4qbW7bYQTGIKRbSvxA,['Walk the Moon'],TALKING IS HARD,201840,False,6DIS6PRrLS3wbnZsf7vYic,1,0.64275,0.688394,-5.14,0.031767,97.984,Up 2 U
Next 2 U,5oH2rmHuPlaSnoOcHCbbrs,"['Oh, Be Clever']",Next 2 U,249543,False,4r8gnu4jAM8oYj1uKTeDlq,1,0.577092,0.81091,-3.975,0.035843,119.968,Next 2 U
Take Ü There (feat. Kiesza) - Felix Cartal Remix,1bho4Wj32rXFyIQPk4Upwh,"['Jack \xc3\x9c', 'Skrillex', 'Diplo', 'Kiesza']",Take Ü There (feat. Kiesza) [Remixes],262269,False,1HxJeLhIuegM3KgvPn8sTa,4,0.719963,0.875779,-1.475,0.035623,129.954,Take Ü There (feat. Kiesza) [Felix Cartal Remix]
One in a Million - Video Edit,1ObgUDN6as3JxKhxJMVkEx,"['R.I.O.', 'U-Jean']",One in a Million,199320,False,0Ol3Jol2T3lZZVLNNzWPhj,2,0.675721,0.942605,-2.311,0.037388,128.03,One in a Million (feat. U-Jean) (Video Edit)
Take Ü There (feat. Kiesza) - TJR Remix,7mgBAyhwLXvWx7QCQ75AzH,"['Jack \xc3\x9c', 'Skrillex', 'Diplo', 'Kiesza']",Take Ü There (feat. Kiesza) [Remixes],209538,False,1HxJeLhIuegM3KgvPn8sTa,4,0.758492,0.822873,-0.928,0.042884,130.016,Take Ü There (feat. Kiesza) [TJR Remix]
Girl I Want 2 Eat U,6fJBMuX4vUmeztp20PC8J9,['Die Antwoord'],Donker Mag,244274,True,6urkHDoIVO1WO8vNIwcJmM,1,0.735873,0.848605,-4.357,0.127038,93.961,Girl I Want 2 Eat U
Weapon (Bastille Vs. Angel Haze Vs. F*U*G*Z Vs. Braque),7k6A0cQ8XrBbKImIq0JBwM,"['Bastille', 'Angel Haze', 'F*U*G*Z', 'Braque']","VS. (Other People’s Heartache, Pt. III)",288013,False,7EQ0qTo7fWT7DPxmxtSYEc,4,0.631852,0.809132,-6.226,0.218586,80.075,Weapon (Bastille Vs. Angel Haze Vs. F*U*G*Z Vs. Braque)
Waited 4 U,7d94LF4RltJMFF5SXhFpjZ,['Slow Magic'],How to Run Away,236160,False,3htNAy3vYWWYV8RZFeyRMT,1,0.694746,0.654495,-5.87,0.032494,123.995,Waited 4 U
U Guessed It,4UUFTQKwwId0n1P9t4ZQhx,['Og Maco'],U Guessed It - Single,146064,True,0nvvVQhPQGkYTJlThLbJeu,1,0.893547,0.251841,-10.729,0.356587,119.962,U Guessed It
Take Ü There (feat. Kiesza) - Tchami Remix,3JLgiop9jcsgYG070rsE9s,"['Jack \xc3\x9c', 'Skrillex', 'Diplo', 'Kiesza']",Take Ü There (feat. Kiesza) [Remixes],273961,False,1HxJeLhIuegM3KgvPn8sTa,4,0.774795,0.795278,-3.368,0.041551,127.014,Take Ü There (feat. Kiesza) [Tchami Remix]
U,47wRhI5SQeEq6YXawou58W,['Majid Jordan'],A Place Like This,308178,False,4HzKw8XcD0piJmDrrPRCYk,1,0.485387,0.47805,-10.617,0.092996,74.95,U
Runaway (U & I),4qABfS1RaGVXdBhj2BQyhO,['Galantis'],Runaway (U & I),227073,False,4sTQVOfp9vEMCemLw50sbu,1,0.506492,0.805021,-4.119,0.04686,126.008,Runaway (U & I)
I Be U,4PjP1pyA9pDDByAheDumTH,['Future'],Honest,232666,True,1RyvyyTE3xzB2ZywiAwp0i,1,0.594472,0.585018,-7.996,0.087728,149.98,I Be U
Need U,07ZrGZ9GFwfDjjHYOLI8Xd,['Ocea\xc3\xa1n'],Oceaán (EP),192796,False,2m3S8SOdBbVGuo3N8Y3RK3,1,0.606985,0.431085,-12.155,0.208142,110.13,Need U
Without U,32M1czcjKpJOtFHZFsEmTR,['Oscar Zia'],I Don't Know How To Dance,203280,False,42TbHQxJ8d94CD93vAoDgl,1,0.688072,0.886965,-4.475,0.061911,129.947,Without U
House Party - Radio Edit,73htmdTpGdBPAhHdpEblRU,"['DJ Antoine', 'Mad Mark', 'B Case', 'U-Jean']",House Party,206786,False,6yTYR09WCvsgdnurDW4WQo,4,0.667693,0.870946,-5.82,0.05342,127.97,House Party - Radio Edit
Midnight Mood,5DRxpbr1GRF3d2oacRU14o,['Mourco U.'],Late Night Lovers,353333,False,7pfi2Lbczm9JOzZw5ag5ho,1,0.384402,0.242404,-17.543,0.040792,169.952,Midnight Mood
Guzva je u gradu,2ZP5vxGNqnaX9ahpJQfJix,['Dado Polumenta'],Hitovi Leta 2014 vol 2,175440,False,5xgQQDQEfbueEywSz16GXt,1,0.721896,0.922615,-2.903,0.075884,128.031,Guzva je u gradu
Everything 4 U,3kUfXDl0lN4AcGpZPzX7Su,['Elliphant'],One More,216880,False,134GdR5tUtxJrf8cpsfpyY,1,0.629663,0.545725,-7.747,0.296264,89.795,Everything 4 U
Take Ü There (feat. Kiesza),6XptOuDraarGwkisvMpZj5,"['Jack \xc3\x9c', 'Skrillex', 'Diplo', 'Kiesza']",Take Ü There (feat. Kiesza),210000,False,1HxJeLhIuegM3KgvPn8sTa,4,0.541131,0.879914,-1.427,0.112447,159.894,Take Ü There (feat. Kiesza)
U - W&W Remix,4qucbtiqPvFEr1SJpcDhlc,"['Gareth Emery', 'Bo Bruce']",Armada Ibiza 2014,279692,False,0hprEC0nsWuQPSHag1O2Vi,2,0.616969,0.952596,-2.848,0.042046,129.979,U (W&W Remix)
U Guessed It,07J4gvixM0ksqSpgDw15J1,"['Og Maco', '2 Chainz']",U Guessed It (feat. 2 Chainz) - Single,209295,True,0nvvVQhPQGkYTJlThLbJeu,2,0.880451,0.346133,-9.145,0.339159,119.966,U Guessed It
U,7ej6hXuIvbHAz5tKRikMi1,"['Gareth Emery', 'Bo Bruce']",Drive,260204,False,0hprEC0nsWuQPSHag1O2Vi,2,0.607571,0.791251,-6.627,0.03365,129.996,U
Thinking About U,2ydZqv4Rx4gU5PYxOXm9TA,"['Fuse Odg', 'KillBeatz']",T.I.N.A.,196128,False,374sWpAJsbZckf98df2jJJ,2,0.69191,0.900663,-3.256,0.031451,99.905,Thinking About U
song_name,song_id,artists,album,duration_ms,explicit,artist_id,num_of_artists,danceability,energy,loudness,speechiness,tempo,song_title_en
Weapon (Bastille Vs. Angel Haze Vs. F*U*G*Z Vs. Braque),7k6A0cQ8XrBbKImIq0JBwM,"['Bastille', 'Angel Haze', 'F*U*G*Z', 'Braque']","VS. (Other People’s Heartache, Pt. III)",288013,False,7EQ0qTo7fWT7DPxmxtSYEc,4,0.631852,0.809132,-6.226,0.218586,80.075,Weapon (Bastille Vs. Angel Haze Vs. F*U*G*Z Vs. Braque)
Silent Militia,0O1KhSEssdd98zih4c7e1O,['Devin Townsend Project'],Z²,268920,False,54Xuca1P5nDqfKYZGDfHxl,1,0.531358,0.871306,-7.492,0.064228,127.984,Silent Militia
Deathray,6dDF3YKbUCjPBBh5ScQsKZ,['Devin Townsend Project'],Z²,283080,False,54Xuca1P5nDqfKYZGDfHxl,1,0.372624,0.957405,-4.803,0.103957,164.483,Deathray
Earth,1TeruwKIs00Ccrcg9KVzIu,['Devin Townsend Project'],Z²,458906,False,54Xuca1P5nDqfKYZGDfHxl,1,0.439733,0.95566,-6.753,0.093934,130.024,Earth
Green Mile,0FclB23LoCgzu0jm9VOPuq,['SZA'],Z,214385,True,7tYKF4w9nC0nq9CsPZTHyP,1,0.36703,0.628868,-7.719,0.167683,149.577,Green Mile
Midnight Sun,7oXHh9cCrGNF9ckP9HGRdw,['Devin Townsend Project'],Z²,298333,False,54Xuca1P5nDqfKYZGDfHxl,1,0.320544,0.798626,-5.284,0.039156,81.933,Midnight Sun
Blessing In Disguise,17Pea9QvHpcISu7gg5TiDJ,"['Rick Ross', 'Scarface', 'Z-Ro']",Mastermind (Deluxe),296026,True,1sBkRIssrMs1AbVkOJbc7a,3,0.499582,0.705261,-5.963,0.277829,76.908,Blessing In Disguise
Weapon (Bastille Vs. Angel Haze Vs. F*U*G*Z Vs. Braque),3VB5915LgAjR4lIKPPCucH,"['Bastille', 'Angel Haze', 'F*U*G*Z', 'Braque']",Weapon (Bastille Vs. Angel Haze Vs. F*U*G*Z Vs. Braque),290725,False,7EQ0qTo7fWT7DPxmxtSYEc,4,0.631852,0.809132,-6.226,0.218586,80.075,Weapon (Bastille Vs. Angel Haze Vs. F*U*G*Z Vs. Braque)
Light Up Light Up,2U6sE7z0YeIfLbPfciNDLO,"['Baby Bash', 'Z-Ro', 'Berner', 'Baby E']",Ronnie Rey All Day,247440,True,12PSlydMSjEHzSCj9X5qv7,4,0.666394,0.467793,-9.231,0.220183,150.011,Light Up
Dimension Z,5Ah14AJTovQCiG7jFcW7Uj,['Devin Townsend Project'],Z²,373120,False,54Xuca1P5nDqfKYZGDfHxl,1,0.340107,0.819868,-6.395,0.076009,121.781,Dimension Z
Universal Flame,5ygOKK5jx5AnAQ08Q02JmD,['Devin Townsend Project'],Z²,279973,False,54Xuca1P5nDqfKYZGDfHxl,1,0.431671,0.930981,-5.504,0.051345,124.002,Universal Flame
March Of The Poozers,5G7HQLrK9nCt1butvcqQAw,['Devin Townsend Project'],Z²,384546,False,54Xuca1P5nDqfKYZGDfHxl,1,0.443657,0.941196,-5.131,0.062248,170.578,March Of The Poozers
Forever,0TXIa4zse952ZjIXKBewvL,['Devin Townsend Project'],Z²,225053,False,54Xuca1P5nDqfKYZGDfHxl,1,0.110351,0.386753,-13.174,0.033393,90.827,Forever
Sweet November,7swGurTfZlwx7mTOE8PpIc,['SZA'],Z,243744,True,7tYKF4w9nC0nq9CsPZTHyP,1,0.478994,0.549088,-7.09,0.035748,108.632,Sweet November
Wandering Eye,6TlQWDnr64RfUuRqc8DTt7,['Devin Townsend Project'],Z²,220640,False,54Xuca1P5nDqfKYZGDfHxl,1,0.33521,0.830395,-6.997,0.119891,158.016,Wandering Eye
It's a Girl Party,4ZtSvM5rG0cDSmPfYMz4N7,['Mackz'],Mack Z,220896,False,2YqIlcWM3tLNiDm8mGUjuF,1,0.700459,0.802397,-2.742,0.097645,150.051,It's a Girl Party
Kontrolf Z,0jXv3eBbFoMDEQRmREhXUS,['rOlfFa'],Nu e det party igjen!,190666,False,4Rdh0AevBwePcuPgt8fNeM,1,0.646902,0.689255,-6.074,0.034267,113.984,Kontrolf Z
Shattered Ring,3fdqtnqZ7Zax6CIeQWZWN6,['SZA'],Z,245806,False,7tYKF4w9nC0nq9CsPZTHyP,1,0.368204,0.470163,-9.268,0.030489,159.952,Shattered Ring
Seen It All,6V1mHvFecMR8cySvAtI0s9,"['Jeezy', 'JAY Z']",Seen It All,207973,True,4yBK75WVCQXej1p04GWqxH,2,0.71465,0.848684,-4.973,0.139606,106.054,Seen It All
Warrior,57sK50PhdDzdxLIqtKsSqy,['Devin Townsend Project'],Z²,211346,False,54Xuca1P5nDqfKYZGDfHxl,1,0.450203,0.96826,-4.235,0.111053,120.003,Warrior
Seen It All,4ZrMFJJ3jmD9Y6tl90mZKP,"['Jeezy', 'JAY Z']",Seen It All: The Autobiography (Deluxe),207506,True,4yBK75WVCQXej1p04GWqxH,2,0.71465,0.848684,-4.973,0.139606,106.054,Seen It All
HiiiJack,4N0VFSI2wJu2NzwUuI0sMz,['SZA'],Z,222164,False,7tYKF4w9nC0nq9CsPZTHyP,1,0.601311,0.548104,-8.763,0.343802,74.149,HiiiJack
Limelight (feat. R O Z E S),6vBYLDvY6vMzHMknz56Ls3,"['Just A Gent', 'R O Z E S']",Limelight (feat. R O Z E S),211130,False,1kwGj7uDO5WXVXtQLvGJr0,2,0.693536,0.739045,-2.078,0.07422,119.965,Limelight (feat. R O Z E S)
Jungle - Remix,3CqVYchL88Qgtvpa1N24Aa,"['X Ambassadors', 'Jamie N Commons', 'JAY Z']",Jungle (Remix),207613,False,3NPpFNZtSTHheNBaWC82rB,3,0.417844,0.787084,-4.018,0.281874,78.3,Jungle featuring JAY Z (Remix)
Ur,7sg9ToL94GAiksETi5GZGz,['SZA'],Z,235769,False,7tYKF4w9nC0nq9CsPZTHyP,1,0.753674,0.555002,-8.004,0.061746,114.035,Ur
Sky Blue,1KETJlkpauMUL1XOAg2I0H,['Devin Townsend Project'],Z²,232773,False,54Xuca1P5nDqfKYZGDfHxl,1,0.531636,0.85051,-6.844,0.038598,119.973,Sky Blue
The Devil Is A Lie,21tYlvGRZLDTWuvISGJEoi,"['Rick Ross', 'JAY Z']",Mastermind (Deluxe),310666,True,1sBkRIssrMs1AbVkOJbc7a,2,0.679653,0.825488,-3.919,0.084184,102.913,The Devil Is A Lie
Omega,2EToRpTwkuy7B0Hi74g7jF,['SZA'],Z,263313,False,7tYKF4w9nC0nq9CsPZTHyP,1,0.592708,0.573197,-11.744,0.069231,124.446,Omega
Seen It All,5GyZm2Nz3i3vmU45qopfxl,"['Jeezy', 'JAY Z']",Seen It All: The Autobiography,207480,False,4yBK75WVCQXej1p04GWqxH,2,0.71465,0.848684,-4.973,0.139606,106.054,Seen It All
"Light Up (feat. Z-Ro, Berner, Baby-E)",11I63uB2tfLqWtyT8aDbVD,['Baby Bash'],"Light Up (feat. Z-Ro, Berner & Baby-E) - Single",247510,True,12PSlydMSjEHzSCj9X5qv7,1,0.666394,0.467793,-9.231,0.220183,150.011,Light Up
Before We Die,4MqvdP764QU2koRj1WjYgu,['Devin Townsend Project'],Z²,504880,False,54Xuca1P5nDqfKYZGDfHxl,1,0.345394,0.697824,-8.449,0.054776,118.043,Before We Die
Ziltoidian Empire,72h5CqIg6PKrfu5re00Jhu,['Devin Townsend Project'],Z²,385533,False,54Xuca1P5nDqfKYZGDfHxl,1,0.313126,0.971769,-5.525,0.143756,119.968,Ziltoidian Empire
Movin' Bass,4L1PcTfqtsDDocHjQEklwv,"['Rick Ross', 'JAY Z']",Hood Billionaire (Deluxe),263000,True,1sBkRIssrMs1AbVkOJbc7a,2,0.672956,0.675088,-6.52,0.307056,170.088,Movin' Bass
Drunk in Love Remix,0FZmAvivvifvtN3pZScbw1,"['Beyonc\xc3\xa9', 'JAY Z', 'Kanye West']",BEYONCÉ [Platinum Edition],395986,True,6vWDO969PvNqNYHIOW5v0m,3,0.513586,0.763319,-3.58,0.052014,139.748,Drunk in Love Remix
Ziltoid Goes Home,4RkmZTRVMSHqqQlFi6Eeog,['Devin Townsend Project'],Z²,380253,False,54Xuca1P5nDqfKYZGDfHxl,1,0.13183,0.969013,-5.436,0.073896,173.995,Ziltoid Goes Home
Julia,3oUSdLtRYOSvXcLMrHctv7,['SZA'],Z,219642,False,7tYKF4w9nC0nq9CsPZTHyP,1,0.667642,0.682736,-7.082,0.030897,110.997,Julia
War Princess,5vqbk9zNWLgCoPDcxk6epI,['Devin Townsend Project'],Z²,497720,False,54Xuca1P5nDqfKYZGDfHxl,1,0.289151,0.923513,-5.736,0.082197,87.192,War Princess
A New Reign,5e51bvILHw9wuxR2phLkE5,['Devin Townsend Project'],Z²,292266,False,54Xuca1P5nDqfKYZGDfHxl,1,0.418704,0.829629,-5.996,0.050446,110.034,A New Reign
"Dragon Soul (From ""Dragon Ball Z Kai"")",6I2fP8K1GbElogsAekOQfd,['NateWantsToBattle'],"Dragon Soul (from ""Dragon Ball Z Kai"")",99259,False,0Vb15td3iKkAzdGD5Sj9Ky,1,0.559591,0.94789,-4.861,0.113301,161.789,"Dragon Soul (From ""Dragon Ball Z Kai"")"
Z-Boys,5qw55MuJfFloxnC8fZwtge,['The Raveonettes'],Pe'ahi,282866,False,3LTXHU3DhiYzGIgF2PP8Q8,1,0.338905,0.874595,-6.265,0.065287,133.902,Z-Boys
Babylon (feat. Kendrick Lamar),6Aj2H0Z0v0JgnSfPEwCgW0,"['SZA', 'Kendrick Lamar']",Z,234284,True,7tYKF4w9nC0nq9CsPZTHyP,2,0.508382,0.716486,-6.893,0.112134,131.87,Babylon (feat. Kendrick Lamar)
Drunk in Love,6jG2YzhxptolDzLHTGLt7S,"['Beyonc\xc3\xa9', 'JAY Z']",BEYONCÉ [Platinum Edition],323480,True,6vWDO969PvNqNYHIOW5v0m,2,0.591495,0.609116,-7.132,0.047098,140.006,Drunk in Love
Rain City,6VikhlR0je8b5oWgCj7ZyU,['Devin Townsend Project'],Z²,465546,False,54Xuca1P5nDqfKYZGDfHxl,1,0.072403,0.659404,-7.709,0.040464,73.965,Rain City
Childs Play (feat. Chance the Rapper),7GPstnufSTScEaw9dMxO9H,"['SZA', 'Chance The Rapper']",Z,216234,False,7tYKF4w9nC0nq9CsPZTHyP,2,0.761027,0.338402,-9.098,0.039263,100.004,Childs Play (feat. Chance the Rapper)
From Sleep Awake,1mtlw7VDOe0KeobPQVmRcy,['Devin Townsend Project'],Z²,180066,False,54Xuca1P5nDqfKYZGDfHxl,1,0.359868,0.924187,-4.896,0.073671,126.706,From Sleep Awake
Rejoice,0XA5ANzvTgWuY0Y8twhCxS,['Devin Townsend Project'],Z²,256253,False,54Xuca1P5nDqfKYZGDfHxl,1,0.444938,0.917164,-4.355,0.052381,95.017,Rejoice
Z²,6rnSdiBTz7oq1zM9spzd0C,['Devin Townsend Project'],Z²,239186,False,54Xuca1P5nDqfKYZGDfHxl,1,0.264662,0.851941,-6.444,0.082338,110.475,Z²
They Don't Love You No More (feat. JAY Z & French Montana),30fqPwmpz190XDjiGPaPVP,"['Meek Mill', 'Rick Ross', 'Wale', 'JAY Z', 'French Montana']",Maybach All Star,265243,True,20sxb77xiYeusSH8cVdatc,5,0.378228,0.801714,-3.429,0.275469,92.453,They Dont Love You
